Folder,Dialogue_ID,Utterance_ID,Emotion,Emotion_Guess
dev,30,15,ang,hap
dev,30,3,sad,hap
dev,30,4,ang,hap
dev,30,6,neu,hap
dev,30,7,neu,hap
dev,30,8,hap,hap
dev,30,9,hap,hap
dev,31,0,sad,hap
dev,31,2,sad,hap
dev,31,3,neu,hap
dev,32,0,neu,hap
dev,32,10,neu,neu
dev,32,11,neu,hap
dev,32,12,neu,hap
dev,32,13,neu,hap
dev,32,1,neu,hap
dev,32,3,neu,hap
dev,32,4,neu,neu
dev,32,5,neu,neu
dev,32,6,neu,neu
dev,32,7,neu,neu
dev,32,8,neu,hap
dev,32,9,ang,hap
dev,33,0,sad,neu
dev,33,1,neu,hap
dev,34,0,neu,hap
dev,34,10,hap,hap
dev,34,1,neu,hap
dev,34,2,neu,hap
dev,34,3,neu,hap
dev,34,4,neu,hap
dev,34,5,neu,hap
dev,34,8,sad,hap
dev,34,9,neu,hap
dev,35,0,neu,hap
dev,36,1,neu,hap
dev,36,2,neu,hap
dev,36,3,neu,hap
dev,36,4,neu,hap
dev,36,5,sad,neu
dev,37,0,neu,hap
dev,38,0,ang,hap
dev,39,0,neu,hap
dev,39,1,hap,hap
dev,39,2,hap,hap
dev,3,0,neu,hap
dev,3,1,hap,hap
dev,40,10,hap,neu
dev,40,1,neu,hap
dev,40,3,neu,hap
dev,40,6,ang,hap
dev,40,7,neu,hap
dev,40,9,sad,hap
dev,41,0,neu,hap
dev,41,1,neu,hap
dev,41,2,neu,hap
dev,42,0,ang,hap
dev,42,1,ang,hap
dev,43,0,neu,hap
dev,43,1,neu,hap
dev,44,0,sad,hap
dev,44,1,ang,hap
dev,44,2,neu,hap
dev,45,0,neu,hap
dev,45,1,neu,hap
dev,45,2,neu,hap
dev,45,4,neu,hap
dev,46,0,neu,hap
dev,46,1,neu,hap
dev,46,2,neu,hap
dev,46,3,neu,hap
dev,46,6,neu,hap
dev,46,7,neu,hap
dev,46,9,neu,hap
dev,47,0,neu,hap
dev,47,1,neu,neu
dev,47,2,neu,neu
dev,47,3,neu,hap
dev,47,4,neu,hap
dev,47,6,hap,neu
dev,47,8,neu,neu
dev,48,0,neu,hap
dev,49,0,ang,hap
dev,49,10,ang,hap
dev,49,11,ang,hap
dev,49,12,neu,hap
dev,49,13,ang,neu
dev,49,14,neu,hap
dev,49,2,ang,hap
dev,49,3,ang,hap
dev,49,6,ang,neu
dev,49,7,ang,hap
dev,49,8,neu,hap
dev,49,9,ang,neu
dev,4,0,neu,neu
dev,4,10,neu,hap
dev,4,14,neu,neu
dev,4,1,neu,neu
dev,4,3,neu,neu
dev,4,4,neu,hap
dev,4,5,neu,neu
dev,4,6,ang,neu
dev,4,7,neu,hap
dev,4,8,neu,hap
dev,50,2,ang,neu
dev,50,3,neu,neu
dev,51,0,neu,neu
dev,51,1,hap,neu
dev,51,2,neu,hap
dev,51,3,neu,hap
dev,51,4,neu,hap
dev,51,5,neu,hap
dev,51,6,ang,hap
dev,52,0,neu,neu
dev,52,1,hap,hap
dev,52,2,neu,hap
dev,53,0,hap,hap
dev,53,1,neu,hap
dev,53,2,hap,hap
dev,53,3,neu,hap
dev,53,4,neu,hap
dev,53,5,neu,neu
dev,53,6,neu,hap
dev,53,7,hap,hap
dev,53,8,hap,hap
dev,54,0,neu,hap
dev,54,10,sad,hap
dev,54,12,neu,hap
dev,54,1,neu,hap
dev,54,2,hap,hap
dev,54,3,neu,hap
dev,54,4,neu,hap
dev,54,6,neu,hap
dev,54,7,neu,hap
dev,54,8,sad,hap
dev,55,0,sad,hap
dev,56,0,ang,hap
dev,56,1,sad,hap
dev,56,2,sad,hap
dev,56,3,neu,hap
dev,56,4,sad,hap
dev,56,5,ang,hap
dev,56,6,ang,hap
dev,57,1,neu,hap
dev,57,2,neu,hap
dev,57,3,hap,hap
dev,58,0,neu,hap
dev,58,2,neu,hap
dev,58,3,neu,neu
dev,58,5,hap,hap
dev,58,7,hap,hap
dev,58,8,neu,hap
dev,58,9,neu,hap
dev,59,0,neu,hap
dev,59,1,neu,neu
dev,59,2,neu,hap
dev,59,3,neu,hap
dev,59,4,neu,hap
dev,5,0,ang,hap
dev,5,2,ang,hap
dev,5,3,ang,hap
dev,61,0,hap,hap
dev,61,1,hap,hap
dev,61,2,neu,hap
dev,61,3,neu,hap
dev,61,4,neu,hap
dev,61,5,hap,hap
dev,62,0,neu,hap
dev,62,1,hap,hap
dev,62,3,neu,hap
dev,62,5,neu,neu
dev,63,0,hap,hap
dev,63,1,neu,hap
dev,63,2,ang,hap
dev,63,3,hap,hap
dev,63,4,hap,hap
dev,63,5,sad,hap
dev,63,6,neu,hap
dev,63,7,neu,hap
dev,64,1,hap,hap
dev,64,2,neu,neu
dev,64,3,neu,neu
dev,64,4,neu,hap
dev,65,0,hap,hap
dev,65,1,neu,neu
dev,65,2,hap,hap
dev,65,3,neu,hap
dev,66,11,neu,hap
dev,66,1,neu,hap
dev,66,2,neu,hap
dev,66,4,ang,hap
dev,66,5,sad,neu
dev,66,6,neu,hap
dev,66,7,neu,hap
dev,66,8,neu,hap
dev,67,0,hap,neu
dev,67,10,neu,hap
dev,67,1,hap,neu
dev,67,2,neu,neu
dev,67,3,hap,hap
dev,67,5,neu,hap
dev,67,6,neu,hap
dev,67,7,neu,neu
dev,67,8,neu,neu
dev,68,0,hap,hap
dev,68,1,neu,hap
dev,68,2,neu,hap
dev,69,0,hap,neu
dev,69,1,sad,hap
dev,69,2,neu,hap
dev,69,3,neu,neu
dev,69,4,hap,hap
dev,69,5,neu,hap
dev,69,6,neu,hap
dev,6,0,hap,hap
dev,6,1,neu,hap
dev,6,2,neu,hap
dev,6,3,neu,neu
dev,6,5,sad,hap
dev,6,6,neu,hap
dev,6,7,neu,hap
dev,70,0,ang,hap
dev,70,1,neu,hap
dev,70,2,hap,hap
dev,70,3,hap,hap
dev,70,4,hap,hap
dev,71,0,hap,neu
dev,71,1,neu,neu
dev,72,0,ang,neu
dev,72,1,sad,hap
dev,72,2,ang,hap
dev,72,3,neu,neu
dev,72,4,neu,neu
dev,72,6,ang,neu
dev,72,7,ang,neu
dev,73,0,ang,hap
dev,73,1,ang,neu
dev,73,2,ang,neu
dev,74,0,hap,hap
dev,74,1,neu,hap
dev,74,2,hap,hap
dev,74,3,sad,neu
dev,74,5,neu,hap
dev,74,6,neu,hap
dev,75,0,neu,neu
dev,76,0,hap,hap
dev,76,2,neu,hap
dev,76,3,neu,hap
dev,76,4,hap,hap
dev,76,5,neu,hap
dev,76,6,hap,hap
dev,76,7,hap,hap
dev,77,2,neu,neu
dev,77,3,hap,hap
dev,77,4,neu,hap
dev,78,0,hap,hap
dev,78,1,neu,hap
dev,78,2,neu,neu
dev,78,3,ang,neu
dev,78,4,hap,neu
dev,79,0,hap,hap
dev,79,2,neu,hap
dev,79,3,neu,hap
dev,79,4,hap,hap
dev,79,5,hap,hap
dev,79,6,neu,hap
dev,79,7,sad,hap
dev,7,0,hap,neu
dev,7,1,hap,hap
dev,80,0,neu,hap
dev,80,1,neu,hap
dev,80,2,neu,hap
dev,80,3,neu,hap
dev,80,5,neu,neu
dev,81,0,hap,hap
dev,81,1,neu,neu
dev,81,2,hap,neu
dev,82,0,hap,hap
dev,82,10,neu,hap
dev,82,11,neu,hap
dev,82,1,ang,hap
dev,82,2,neu,hap
dev,82,3,ang,hap
dev,82,4,neu,hap
dev,82,5,ang,hap
dev,82,7,neu,hap
dev,82,9,neu,hap
dev,83,0,ang,hap
dev,83,2,hap,hap
dev,84,2,neu,hap
dev,84,4,sad,neu
dev,84,5,sad,neu
dev,84,6,neu,hap
dev,85,0,neu,neu
dev,85,1,hap,hap
dev,85,2,neu,hap
dev,85,3,neu,neu
dev,85,4,hap,hap
dev,86,0,neu,hap
dev,86,1,neu,hap
dev,86,2,neu,hap
dev,86,3,neu,hap
dev,87,0,neu,hap
dev,87,1,neu,hap
dev,87,2,neu,neu
dev,87,3,neu,hap
dev,87,4,hap,hap
dev,88,1,neu,hap
dev,88,3,sad,hap
dev,89,10,neu,hap
dev,89,1,ang,neu
dev,89,4,neu,hap
dev,89,5,sad,hap
dev,89,6,sad,hap
dev,89,7,sad,hap
dev,89,8,hap,hap
dev,89,9,neu,hap
dev,8,0,neu,hap
dev,8,1,neu,hap
dev,8,2,neu,hap
dev,8,3,neu,hap
dev,8,4,neu,hap
dev,8,5,neu,neu
dev,8,6,neu,neu
dev,90,0,hap,hap
dev,93,0,sad,hap
dev,93,1,neu,hap
dev,93,2,neu,hap
dev,93,3,sad,hap
dev,93,4,neu,hap
dev,93,5,neu,neu
dev,93,6,sad,hap
dev,93,7,sad,neu
dev,94,0,neu,neu
dev,94,10,neu,hap
dev,94,11,ang,hap
dev,94,1,hap,hap
dev,94,3,neu,hap
dev,94,4,neu,hap
dev,94,5,hap,hap
dev,94,6,neu,hap
dev,94,8,neu,hap
dev,94,9,ang,hap
dev,95,0,ang,hap
dev,95,10,neu,hap
dev,95,1,neu,neu
dev,95,2,ang,hap
dev,95,3,neu,hap
dev,95,4,neu,hap
dev,95,6,ang,hap
dev,95,8,ang,hap
dev,95,9,neu,hap
dev,96,0,neu,hap
dev,96,1,neu,hap
dev,96,3,hap,hap
dev,97,0,hap,hap
dev,97,1,hap,neu
dev,97,2,neu,hap
dev,97,3,hap,hap
dev,99,0,hap,neu
dev,99,1,neu,neu
dev,99,2,hap,hap
dev,99,4,hap,hap
dev,99,7,neu,hap
dev,99,8,neu,neu
dev,9,0,neu,hap
dev,9,1,sad,hap
dev,9,2,neu,hap
dev,9,3,hap,hap
dev,9,4,neu,hap
dev,9,5,neu,hap
dev,9,6,neu,hap
dev,9,7,neu,hap
