Sentence,Emotion,Emotion_Guess
filtered_Ses05F_impro03_F060_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M030_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M038_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M040_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M041_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M049_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M057_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M058_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M060_l2600_h4250.wav,hap,neu
filtered_Ses05F_impro03_M061_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M062_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M063_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M064_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M065_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M066_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M067_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro03_M068_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro04_F000_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro04_F008_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro04_F015_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro04_F016_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro04_F017_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro04_F019_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro04_F022_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro04_F023_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro04_F038_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_F039_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_F040_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_F041_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_F042_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro04_F043_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_F044_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_F045_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M000_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M001_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M003_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M004_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M005_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M007_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M008_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M009_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M010_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M011_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M012_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M013_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M015_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M016_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M017_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M020_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M022_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M024_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M025_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M026_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M027_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M028_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M029_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M030_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M031_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M032_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M033_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M034_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M035_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M036_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M037_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M038_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro04_M039_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M040_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M041_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M042_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro04_M043_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro05_F000_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_F001_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_F002_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_F004_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_F005_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro05_F006_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro05_F007_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_F010_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_F018_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F019_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F020_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F021_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F022_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F023_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F024_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F031_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F033_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F034_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F041_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_F042_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro05_M000_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro05_M001_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro05_M002_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M003_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M004_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M005_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M006_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M007_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M008_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro05_M009_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro05_M010_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M012_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M014_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro05_M015_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M016_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M017_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M018_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M019_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M022_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M023_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M025_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M030_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M031_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M032_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M033_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M034_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M036_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M037_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M039_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M040_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M041_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M048_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M050_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M051_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M052_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro05_M053_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro06_F000_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F001_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F002_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F003_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F004_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F005_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F006_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F007_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F008_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F009_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F010_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F011_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F012_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F013_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F014_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F015_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F016_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F017_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F018_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F019_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F020_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F021_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F022_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F023_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F024_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F025_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F026_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_F027_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_F029_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M001_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M002_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M003_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M004_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M005_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M006_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M007_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_M008_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M009_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M010_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro06_M011_l2600_h4250.wav,sad,hap
filtered_Ses05F_impro06_M012_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro06_M013_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro06_M014_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M017_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro06_M018_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro06_M019_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro06_M020_l2600_h4250.wav,sad,neu
filtered_Ses05F_impro06_M021_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro06_M022_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro06_M023_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro06_M024_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro06_M025_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro07_F006_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro07_F007_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro07_M007_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro08_F000_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F001_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro08_F002_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F003_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F004_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F005_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F007_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F008_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F009_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F010_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F011_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro08_F012_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro08_F014_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F015_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F016_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F017_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F018_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F019_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F020_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F021_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F022_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F023_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F024_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F025_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F026_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F027_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F028_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F029_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F030_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F032_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_F033_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_M004_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro08_M005_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro08_M007_l2600_h4250.wav,ang,hap
filtered_Ses05F_impro08_M013_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_M016_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_M018_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_M019_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_M020_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_M022_l2600_h4250.wav,neu,hap
filtered_Ses05F_impro08_M025_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro08_M026_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro08_M027_l2600_h4250.wav,neu,neu
filtered_Ses05F_impro08_M028_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro08_M030_l2600_h4250.wav,hap,hap
filtered_Ses05F_impro08_M031_l2600_h4250.wav,hap,hap
filtered_Ses05F_script01_1_F000_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_1_F004_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_1_F005_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_1_F006_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_1_F007_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_1_F008_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_1_F017_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_1_F024_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_1_F025_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_1_F026_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_1_F027_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_1_F028_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_1_F031_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_1_F033_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_1_F034_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_1_F038_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_1_M000_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_1_M001_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_1_M002_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_1_M003_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_1_M004_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_1_M005_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_1_M006_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_1_M007_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_1_M008_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_1_M009_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_1_M013_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_1_M016_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_1_M018_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_1_M025_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_1_M035_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_2_F001_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_2_F006_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_2_F010_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_2_F011_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_2_F012_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_2_F014_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_2_F016_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_2_F017_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_2_M000_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_2_M001_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_2_M002_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_2_M016_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_2_M017_l2600_h4250.wav,ang,hap
filtered_Ses05F_script01_3_F000_l2600_h4250.wav,hap,hap
filtered_Ses05F_script01_3_F001_l2600_h4250.wav,hap,neu
filtered_Ses05F_script01_3_F002_l2600_h4250.wav,hap,hap
filtered_Ses05F_script01_3_F003_l2600_h4250.wav,hap,neu
filtered_Ses05F_script01_3_F006_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_F008_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_3_F009_l2600_h4250.wav,hap,hap
filtered_Ses05F_script01_3_F015_l2600_h4250.wav,hap,hap
filtered_Ses05F_script01_3_F016_l2600_h4250.wav,hap,hap
filtered_Ses05F_script01_3_F017_l2600_h4250.wav,hap,hap
filtered_Ses05F_script01_3_F020_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_3_F021_l2600_h4250.wav,neu,neu
filtered_Ses05F_script01_3_F022_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_3_F023_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_3_F024_l2600_h4250.wav,neu,hap
filtered_Ses05F_script01_3_F025_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_F026_l2600_h4250.wav,hap,hap
filtered_Ses05F_script01_3_M000_l2600_h4250.wav,hap,neu
filtered_Ses05F_script01_3_M004_l2600_h4250.wav,neu,neu
filtered_Ses05F_script01_3_M005_l2600_h4250.wav,hap,hap
filtered_Ses05F_script01_3_M006_l2600_h4250.wav,neu,neu
filtered_Ses05F_script01_3_M008_l2600_h4250.wav,hap,hap
filtered_Ses05F_script01_3_M021_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_3_M023_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M024_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M025_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_3_M026_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_3_M027_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M028_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M029_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_3_M030_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M031_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M032_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M033_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M034_l2600_h4250.wav,sad,neu
filtered_Ses05F_script01_3_M035_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M036_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M037_l2600_h4250.wav,sad,hap
filtered_Ses05F_script01_3_M040_l2600_h4250.wav,hap,hap
filtered_Ses05F_script02_1_F000_l2600_h4250.wav,neu,neu
filtered_Ses05F_script02_1_F001_l2600_h4250.wav,neu,hap
filtered_Ses05F_script02_1_F005_l2600_h4250.wav,neu,neu
filtered_Ses05F_script02_1_F007_l2600_h4250.wav,neu,hap
filtered_Ses05F_script02_1_F011_l2600_h4250.wav,neu,hap
filtered_Ses05F_script02_1_F012_l2600_h4250.wav,neu,neu
filtered_Ses05F_script02_1_F015_l2600_h4250.wav,neu,hap
filtered_Ses05F_script02_1_F016_l2600_h4250.wav,neu,neu
filtered_Ses05F_script02_2_F005_l2600_h4250.wav,ang,hap
filtered_Ses05F_script02_2_F013_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_F014_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_F015_l2600_h4250.wav,hap,hap
filtered_Ses05F_script02_2_F016_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_F017_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_F018_l2600_h4250.wav,sad,neu
filtered_Ses05F_script02_2_F019_l2600_h4250.wav,sad,neu
filtered_Ses05F_script02_2_F025_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_F026_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_F027_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_F028_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_F029_l2600_h4250.wav,sad,neu
filtered_Ses05F_script02_2_F030_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_F032_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_F033_l2600_h4250.wav,hap,neu
filtered_Ses05F_script02_2_F034_l2600_h4250.wav,hap,neu
filtered_Ses05F_script02_2_F037_l2600_h4250.wav,hap,hap
filtered_Ses05F_script02_2_M002_l2600_h4250.wav,neu,hap
filtered_Ses05F_script02_2_M003_l2600_h4250.wav,neu,hap
filtered_Ses05F_script02_2_M005_l2600_h4250.wav,neu,hap
filtered_Ses05F_script02_2_M010_l2600_h4250.wav,neu,hap
filtered_Ses05F_script02_2_M016_l2600_h4250.wav,neu,neu
filtered_Ses05F_script02_2_M025_l2600_h4250.wav,ang,hap
filtered_Ses05F_script02_2_M031_l2600_h4250.wav,sad,neu
filtered_Ses05F_script02_2_M032_l2600_h4250.wav,sad,hap
filtered_Ses05F_script02_2_M033_l2600_h4250.wav,sad,neu
filtered_Ses05F_script02_2_M035_l2600_h4250.wav,hap,hap
filtered_Ses05F_script02_2_M036_l2600_h4250.wav,hap,hap
filtered_Ses05F_script02_2_M037_l2600_h4250.wav,hap,neu
filtered_Ses05F_script02_2_M040_l2600_h4250.wav,hap,hap
filtered_Ses05F_script02_2_M041_l2600_h4250.wav,hap,neu
filtered_Ses05F_script03_1_F010_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_1_F011_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_1_F013_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_1_F015_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_1_F019_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_1_F031_l2600_h4250.wav,hap,hap
filtered_Ses05F_script03_1_F033_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_1_M030_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F000_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F001_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F003_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F004_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F005_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F006_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F010_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F011_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F012_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F014_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F018_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F019_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F020_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F021_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F022_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_F023_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F024_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F027_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F029_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F030_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F031_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F032_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F033_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F034_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F035_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F036_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F037_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F038_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F039_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F040_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_F041_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M004_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M005_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M008_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M009_l2600_h4250.wav,neu,hap
filtered_Ses05F_script03_2_M010_l2600_h4250.wav,neu,neu
filtered_Ses05F_script03_2_M013_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M014_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M016_l2600_h4250.wav,ang,neu
filtered_Ses05F_script03_2_M019_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M022_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M024_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M025_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M026_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M037_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M038_l2600_h4250.wav,ang,hap
filtered_Ses05F_script03_2_M039_l2600_h4250.wav,ang,hap
